Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1770733874913,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.75426483154297,68.07071685791016,73.68323516845703,72.86738586425781,74.74174499511719,73.71589660644531,69.25183868408203,70.59917449951172,70.83943176269531,70.58029174804688,60.000003814697266,55,78.94737243652344,76.19047546386719,73.68421173095703,66.66667175292969,50,50,35,15.000000953674316,25.588451385498047,17179869184,12884901888,13809549312,12029198336
204,1770733875115,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.74755096435547,68.02144622802734,73.66364288330078,72.89772033691406,74.62712860107422,73.883544921875,68.98048400878906,70.3824691772461,70.69935607910156,70.60348510742188,60.000003814697266,55,75,78.94737243652344,75,68.42105102539063,55,42.105262756347656,38.095237731933594,15.000000953674316,25.588451385498047,17179869184,12884901888,13806780416,12029198336
204,1770733875321,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.74755096435547,68.02144622802734,73.66364288330078,72.89772033691406,74.62712860107422,73.883544921875,68.98048400878906,70.3824691772461,70.69935607910156,70.60348510742188,40,38.095237731933594,78.94737243652344,71.42857360839844,76.19047546386719,70,55,42.85714340209961,30.000001907348633,20,25.588451385498047,17179869184,12884901888,13806731264,12029198336
204,1770733875525,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.74755096435547,68.02144622802734,73.66364288330078,72.89772033691406,74.62712860107422,73.883544921875,68.98048400878906,70.3824691772461,70.69935607910156,70.60348510742188,65,60.000003814697266,76.19047546386719,78.94737243652344,68.42105102539063,70,60.000003814697266,40,35,23.809524536132813,26.17466163635254,17179869184,12884901888,13799571456,12029198336
201,1770733875730,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.74755096435547,68.02144622802734,73.66364288330078,72.89772033691406,74.62712860107422,73.883544921875,68.98048400878906,70.3824691772461,70.69935607910156,70.60348510742188,60.000003814697266,55,78.94737243652344,76.19047546386719,71.42857360839844,68.42105102539063,55,50,40,15.789472579956055,26.17466163635254,17179869184,12884901888,13803749376,12029198336
200,1770733875931,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.74755096435547,68.02144622802734,73.66364288330078,72.89772033691406,74.62712860107422,73.883544921875,68.98048400878906,70.3824691772461,70.69935607910156,70.60348510742188,38.095237731933594,40,76.19047546386719,75,73.68421173095703,70,60.000003814697266,50,35,20,26.17466163635254,17179869184,12884901888,13803749376,12029198336
200,1770733876132,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.02469635009766,67.92900085449219,73.68653106689453,72.67921447753906,74.72001647949219,74.19144439697266,68.96563720703125,70.35638427734375,70.42214965820313,70.56461334228516,40,42.85714340209961,78.94737243652344,77.77777862548828,73.68421173095703,68.42105102539063,55,47.36842346191406,31.57894515991211,19.047618865966797,26.17466163635254,17179869184,12884901888,13803749376,12029198336
203,1770733876333,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.02469635009766,67.92900085449219,73.68653106689453,72.67921447753906,74.72001647949219,74.19144439697266,68.96563720703125,70.35638427734375,70.42214965820313,70.56461334228516,45,36.842105865478516,80,76.19047546386719,75,71.42857360839844,57.894737243652344,40,30.000001907348633,15.789472579956055,26.17466163635254,17179869184,12884901888,13803749376,12029198336
200,1770733876537,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.02469635009766,67.92900085449219,73.68653106689453,72.67921447753906,74.72001647949219,74.19144439697266,68.96563720703125,70.35638427734375,70.42214965820313,70.56461334228516,60.000003814697266,52.6315803527832,80,75,73.68421173095703,68.42105102539063,57.894737243652344,50,42.85714340209961,30.000001907348633,26.116159439086914,17179869184,12884901888,13804847104,12029198336
199,1770733876738,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.02469635009766,67.92900085449219,73.68653106689453,72.67921447753906,74.72001647949219,74.19144439697266,68.96563720703125,70.35638427734375,70.42214965820313,70.56461334228516,55,61.904762268066406,80,77.77777862548828,71.42857360839844,70,57.142860412597656,42.105262756347656,40,20,26.116159439086914,17179869184,12884901888,13814333440,12029198336
201,1770733876938,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.02469635009766,67.92900085449219,73.68653106689453,72.67921447753906,74.72001647949219,74.19144439697266,68.96563720703125,70.35638427734375,70.42214965820313,70.56461334228516,42.105262756347656,40,73.68421173095703,76.19047546386719,73.68421173095703,68.42105102539063,60.000003814697266,45,31.57894515991211,21.052631378173828,26.116159439086914,17179869184,12884901888,13797261312,12029198336
201,1770733877140,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.93924713134766,68.05364990234375,73.66081237792969,72.88753509521484,74.56396484375,74.2101058959961,69.01908874511719,70.32064819335938,70.5103759765625,70.86517333984375,35,45,80,73.68421173095703,70,70,57.894737243652344,36.842105865478516,30.000001907348633,25,26.116159439086914,17179869184,12884901888,13797933056,12029198336
204,1770733877341,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.93924713134766,68.05364990234375,73.66081237792969,72.88753509521484,74.56396484375,74.2101058959961,69.01908874511719,70.32064819335938,70.5103759765625,70.86517333984375,70,80,80,78.94737243652344,75,72.22222137451172,65,47.619049072265625,30.000001907348633,25,26.116159439086914,17179869184,12884901888,13799096320,12029198336
200,1770733877546,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.93924713134766,68.05364990234375,73.66081237792969,72.88753509521484,74.56396484375,74.2101058959961,69.01908874511719,70.32064819335938,70.5103759765625,70.86517333984375,40,35,80,76.19047546386719,75,71.42857360839844,55,55,38.095237731933594,19.047618865966797,26.06149673461914,17179869184,12884901888,13798277120,12029198336
200,1770733877746,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.93924713134766,68.05364990234375,73.66081237792969,72.88753509521484,74.56396484375,74.2101058959961,69.01908874511719,70.32064819335938,70.5103759765625,70.86517333984375,40,50,78.94737243652344,73.68421173095703,73.68421173095703,70,50,42.105262756347656,31.57894515991211,21.052631378173828,26.06149673461914,17179869184,12884901888,13801242624,12029198336
200,1770733877947,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.93924713134766,68.05364990234375,73.66081237792969,72.88753509521484,74.56396484375,74.2101058959961,69.01908874511719,70.32064819335938,70.5103759765625,70.86517333984375,45,31.57894515991211,80,80,78.94737243652344,73.68421173095703,60.000003814697266,50,35,30.000001907348633,26.06149673461914,17179869184,12884901888,13803175936,12029198336
201,1770733878148,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.97120666503906,68.12728118896484,73.61972045898438,73.07028198242188,74.41834259033203,74.06246185302734,69.0602798461914,70.62458038330078,70.42015075683594,70.73013305664063,35,42.85714340209961,78.94737243652344,73.68421173095703,70,65,57.894737243652344,42.85714340209961,42.105262756347656,25,26.06149673461914,17179869184,12884901888,13799227392,12029198336
203,1770733878349,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.97120666503906,68.12728118896484,73.61972045898438,73.07028198242188,74.41834259033203,74.06246185302734,69.0602798461914,70.62458038330078,70.42015075683594,70.73013305664063,89.47368621826172,80,75,75,75,70,55,47.36842346191406,31.57894515991211,20,26.06149673461914,17179869184,12884901888,13801897984,12029198336
204,1770733878552,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.97120666503906,68.12728118896484,73.61972045898438,73.07028198242188,74.41834259033203,74.06246185302734,69.0602798461914,70.62458038330078,70.42015075683594,70.73013305664063,33.333335876464844,45,80,75,68.42105102539063,68.42105102539063,60.000003814697266,45,33.333335876464844,21.052631378173828,26.1158390045166,17179869184,12884901888,13793640448,12029198336
200,1770733878757,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.97120666503906,68.12728118896484,73.61972045898438,73.07028198242188,74.41834259033203,74.06246185302734,69.0602798461914,70.62458038330078,70.42015075683594,70.73013305664063,40,40,75,75,75,70,63.15789031982422,45,30.000001907348633,19.047618865966797,26.1158390045166,17179869184,12884901888,13803372544,12029198336
204,1770733878957,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.97120666503906,68.12728118896484,73.61972045898438,73.07028198242188,74.41834259033203,74.06246185302734,69.0602798461914,70.62458038330078,70.42015075683594,70.73013305664063,35,40,84.21052551269531,78.94737243652344,75,70,63.15789031982422,45,31.57894515991211,35,26.1158390045166,17179869184,12884901888,13798129664,12029198336
204,1770733879162,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.9651870727539,68.14347076416016,73.72921752929688,73.05272674560547,74.6573257446289,74.15630340576172,69.22869873046875,70.4793701171875,70.62207794189453,70.16342163085938,35,45,80,80,75,70,52.38095474243164,36.842105865478516,35,20,26.1158390045166,17179869184,12884901888,13799358464,12029198336
204,1770733879367,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.9651870727539,68.14347076416016,73.72921752929688,73.05272674560547,74.6573257446289,74.15630340576172,69.22869873046875,70.4793701171875,70.62207794189453,70.16342163085938,35,40,75,75,75,70,57.142860412597656,42.85714340209961,33.333335876464844,25,26.1158390045166,17179869184,12884901888,13798899712,12029198336
204,1770733879572,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.9651870727539,68.14347076416016,73.72921752929688,73.05272674560547,74.6573257446289,74.15630340576172,69.22869873046875,70.4793701171875,70.62207794189453,70.16342163085938,42.85714340209961,33.333335876464844,85,80,75,75,60.000003814697266,52.38095474243164,52.38095474243164,28.571430206298828,26.0638427734375,17179869184,12884901888,13780254720,12029198336
201,1770733879777,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.9651870727539,68.14347076416016,73.72921752929688,73.05272674560547,74.6573257446289,74.15630340576172,69.22869873046875,70.4793701171875,70.62207794189453,70.16342163085938,42.105262756347656,30.000001907348633,80,80,80,78.94737243652344,70,47.36842346191406,55,31.57894515991211,26.0638427734375,17179869184,12884901888,13770063872,12029198336
204,1770733879978,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.9651870727539,68.14347076416016,73.72921752929688,73.05272674560547,74.6573257446289,74.15630340576172,69.22869873046875,70.4793701171875,70.62207794189453,70.16342163085938,25,35,80,75,73.68421173095703,75,55,50,36.842105865478516,20,26.0638427734375,17179869184,12884901888,13770063872,12029198336
201,1770733880183,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.91502380371094,68.23206329345703,73.89773559570313,73.03337097167969,74.39654541015625,73.93025970458984,69.44078826904297,70.76525115966797,71.11981201171875,71.01437377929688,35,33.333335876464844,85,80,75,75,65,60.000003814697266,38.095237731933594,30.000001907348633,26.0638427734375,17179869184,12884901888,13770063872,12029198336
203,1770733880385,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.91502380371094,68.23206329345703,73.89773559570313,73.03337097167969,74.39654541015625,73.93025970458984,69.44078826904297,70.76525115966797,71.11981201171875,71.01437377929688,20,36.842105865478516,73.68421173095703,75,75,70,57.894737243652344,42.105262756347656,35,25,26.0638427734375,17179869184,12884901888,13770063872,12029198336
200,1770733880588,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.91502380371094,68.23206329345703,73.89773559570313,73.03337097167969,74.39654541015625,73.93025970458984,69.44078826904297,70.76525115966797,71.11981201171875,71.01437377929688,70,75,80,78.94737243652344,75,68.42105102539063,55,42.85714340209961,36.842105865478516,23.809524536132813,26.391454696655273,17179869184,12884901888,13777158144,12029198336
200,1770733880789,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.91502380371094,68.23206329345703,73.89773559570313,73.03337097167969,74.39654541015625,73.93025970458984,69.44078826904297,70.76525115966797,71.11981201171875,71.01437377929688,85,78.94737243652344,80,80,80,80,65,57.894737243652344,50,27.77777862548828,26.391454696655273,17179869184,12884901888,13821247488,12020809728
204,1770733880989,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.91502380371094,68.23206329345703,73.89773559570313,73.03337097167969,74.39654541015625,73.93025970458984,69.44078826904297,70.76525115966797,71.11981201171875,71.01437377929688,70,90,84.21052551269531,80,83.33332824707031,73.68421173095703,68.42105102539063,65,60.000003814697266,47.619049072265625,26.391454696655273,17179869184,12884901888,13820428288,12067602432
201,1770733881193,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.05723571777344,68.78099060058594,73.77914428710938,73.16078186035156,75.01506042480469,74.22626495361328,69.75784301757813,71.41157531738281,71.74098205566406,71.61648559570313,95,90.47618865966797,85.71428680419922,80,80.95238494873047,76.19047546386719,65,60.000003814697266,42.105262756347656,35,26.391454696655273,17179869184,12884901888,13819494400,12071927808
202,1770733881395,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.05723571777344,68.78099060058594,73.77914428710938,73.16078186035156,75.01506042480469,74.22626495361328,69.75784301757813,71.41157531738281,71.74098205566406,71.61648559570313,80,85.71428680419922,78.94737243652344,78.94737243652344,70,73.68421173095703,60.000003814697266,47.619049072265625,45.45454788208008,30.000001907348633,26.391454696655273,17179869184,12884901888,13818675200,12071927808
204,1770733881598,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.05723571777344,68.78099060058594,73.77914428710938,73.16078186035156,75.01506042480469,74.22626495361328,69.75784301757813,71.41157531738281,71.74098205566406,71.61648559570313,90.90909576416016,89.47368621826172,85,80,80,73.68421173095703,65,52.6315803527832,36.842105865478516,21.052631378173828,26.684221267700195,17179869184,12884901888,13828734976,12075335680
203,1770733881803,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.05723571777344,68.78099060058594,73.77914428710938,73.16078186035156,75.01506042480469,74.22626495361328,69.75784301757813,71.41157531738281,71.74098205566406,71.61648559570313,94.73684692382813,80.95238494873047,78.94737243652344,75,75,76.19047546386719,60.000003814697266,47.36842346191406,45,23.809524536132813,26.684221267700195,17179869184,12884901888,13825769472,12076580864
201,1770733882007,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.05723571777344,68.78099060058594,73.77914428710938,73.16078186035156,75.01506042480469,74.22626495361328,69.75784301757813,71.41157531738281,71.74098205566406,71.61648559570313,85.71428680419922,76.19047546386719,76.19047546386719,80,70,68.42105102539063,57.894737243652344,52.38095474243164,38.095237731933594,20,26.684221267700195,17179869184,12884901888,13820854272,12076580864
199,1770733882209,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.14784240722656,69.12222290039063,73.77597045898438,73.2234878540039,75.15738677978516,74.30490112304688,69.99874877929688,71.46910095214844,71.83175659179688,71.63639831542969,75,78.94737243652344,80,75,73.68421173095703,70,61.904762268066406,42.105262756347656,36.842105865478516,10.526315689086914,26.684221267700195,17179869184,12884901888,13822115840,12076580864
204,1770733882409,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.14784240722656,69.12222290039063,73.77597045898438,73.2234878540039,75.15738677978516,74.30490112304688,69.99874877929688,71.46910095214844,71.83175659179688,71.63639831542969,85,76.19047546386719,77.77777862548828,75,73.68421173095703,68.42105102539063,60.000003814697266,47.619049072265625,40,23.809524536132813,26.684221267700195,17179869184,12884901888,13822115840,12076580864
202,1770733882614,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.14784240722656,69.12222290039063,73.77597045898438,73.2234878540039,75.15738677978516,74.30490112304688,69.99874877929688,71.46910095214844,71.83175659179688,71.63639831542969,80.95238494873047,94.73684692382813,77.2727279663086,77.77777862548828,76.19047546386719,65,65,40,35,15.789472579956055,28.995582580566406,17179869184,12884901888,13821116416,12076580864
200,1770733882816,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.14784240722656,69.12222290039063,73.77597045898438,73.2234878540039,75.15738677978516,74.30490112304688,69.99874877929688,71.46910095214844,71.83175659179688,71.63639831542969,95,95.23809814453125,78.94737243652344,76.19047546386719,73.68421173095703,71.42857360839844,60.000003814697266,42.105262756347656,31.57894515991211,19.047618865966797,28.995582580566406,17179869184,12884901888,13823393792,12076580864
203,1770733883017,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.14784240722656,69.12222290039063,73.77597045898438,73.2234878540039,75.15738677978516,74.30490112304688,69.99874877929688,71.46910095214844,71.83175659179688,71.63639831542969,84.21052551269531,75,80,75,75,72.22222137451172,63.15789031982422,40,42.85714340209961,20,28.995582580566406,17179869184,12884901888,13826523136,12076580864
204,1770733883221,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30465698242188,68.55975341796875,73.3431167602539,73.21707153320313,74.90717315673828,74.1878890991211,69.30867004394531,70.83575439453125,70.87822723388672,70.86260986328125,76.19047546386719,75,78.94737243652344,75,75,71.42857360839844,60.000003814697266,50,35,20,28.995582580566406,17179869184,12884901888,13786316800,12076580864
200,1770733883426,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30465698242188,68.55975341796875,73.3431167602539,73.21707153320313,74.90717315673828,74.1878890991211,69.30867004394531,70.83575439453125,70.87822723388672,70.86260986328125,42.105262756347656,45,80,80,75,68.42105102539063,60.000003814697266,40,36.842105865478516,10,28.995582580566406,17179869184,12884901888,13791707136,12059803648
202,1770733883626,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30465698242188,68.55975341796875,73.3431167602539,73.21707153320313,74.90717315673828,74.1878890991211,69.30867004394531,70.83575439453125,70.87822723388672,70.86260986328125,52.38095474243164,45,80,78.94737243652344,75,70,65,50,35,15.000000953674316,26.95065689086914,17179869184,12884901888,13801996288,12051415040
201,1770733883829,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30465698242188,68.55975341796875,73.3431167602539,73.21707153320313,74.90717315673828,74.1878890991211,69.30867004394531,70.83575439453125,70.87822723388672,70.86260986328125,60.000003814697266,61.904762268066406,78.94737243652344,73.68421173095703,73.68421173095703,70,52.6315803527832,45,47.619049072265625,30.000001907348633,26.95065689086914,17179869184,12884901888,13825507328,12051415040
201,1770733884030,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30465698242188,68.55975341796875,73.3431167602539,73.21707153320313,74.90717315673828,74.1878890991211,69.30867004394531,70.83575439453125,70.87822723388672,70.86260986328125,40,45,80,75,75,68.42105102539063,60.000003814697266,47.36842346191406,30.000001907348633,26.3157901763916,26.95065689086914,17179869184,12884901888,13817331712,12051415040
204,1770733884232,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.34383392333984,68.4622573852539,73.60523986816406,73.5409164428711,75.1761703491211,74.54368591308594,69.52409362792969,71.16320037841797,71.36827087402344,71.25518798828125,35,42.105262756347656,80,75,73.68421173095703,70,50,47.36842346191406,36.842105865478516,15.000000953674316,26.95065689086914,17179869184,12884901888,13817331712,12051415040
202,1770733884436,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.34383392333984,68.4622573852539,73.60523986816406,73.5409164428711,75.1761703491211,74.54368591308594,69.52409362792969,71.16320037841797,71.36827087402344,71.25518798828125,35,30.000001907348633,75,80,75,71.42857360839844,60.000003814697266,47.619049072265625,30.000001907348633,25,26.95065689086914,17179869184,12884901888,13817331712,12051415040
203,1770733884639,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.34383392333984,68.4622573852539,73.60523986816406,73.5409164428711,75.1761703491211,74.54368591308594,69.52409362792969,71.16320037841797,71.36827087402344,71.25518798828125,38.095237731933594,42.85714340209961,80,73.68421173095703,71.42857360839844,72.22222137451172,60.000003814697266,40,35,15.000000953674316,27.231281280517578,17179869184,12884901888,13812072448,12051415040
199,1770733884842,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.34383392333984,68.4622573852539,73.60523986816406,73.5409164428711,75.1761703491211,74.54368591308594,69.52409362792969,71.16320037841797,71.36827087402344,71.25518798828125,50,36.842105865478516,78.94737243652344,75,73.68421173095703,66.66667175292969,60.000003814697266,42.105262756347656,35,15.000000953674316,27.231281280517578,17179869184,12884901888,13816020992,12051415040
202,1770733885042,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.34383392333984,68.4622573852539,73.60523986816406,73.5409164428711,75.1761703491211,74.54368591308594,69.52409362792969,71.16320037841797,71.36827087402344,71.25518798828125,42.85714340209961,38.095237731933594,80,78.94737243652344,73.68421173095703,73.68421173095703,60.000003814697266,47.619049072265625,35,21.052631378173828,27.231281280517578,17179869184,12884901888,13808173056,12051415040
200,1770733885244,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.86141967773438,68.09358215332031,73.31204223632813,72.89571380615234,74.70582580566406,73.9464340209961,69.11801147460938,70.37513732910156,70.62368774414063,70.68873596191406,30.000001907348633,21.052631378173828,78.94737243652344,76.19047546386719,76.19047546386719,75,57.894737243652344,57.894737243652344,40,47.619049072265625,27.231281280517578,17179869184,12884901888,13817790464,12051415040
200,1770733885445,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.86141967773438,68.09358215332031,73.31204223632813,72.89571380615234,74.70582580566406,73.9464340209961,69.11801147460938,70.37513732910156,70.62368774414063,70.68873596191406,36.842105865478516,50,76.19047546386719,78.94737243652344,72.22222137451172,68.42105102539063,55,50,35,15.789472579956055,27.231281280517578,17179869184,12884901888,13817790464,12051415040
200,1770733885646,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.86141967773438,68.09358215332031,73.31204223632813,72.89571380615234,74.70582580566406,73.9464340209961,69.11801147460938,70.37513732910156,70.62368774414063,70.68873596191406,80,80,78.94737243652344,80,71.42857360839844,70,57.894737243652344,47.36842346191406,36.842105865478516,25,26.36107063293457,17179869184,12884901888,13795573760,12051415040
204,1770733885846,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.86141967773438,68.09358215332031,73.31204223632813,72.89571380615234,74.70582580566406,73.9464340209961,69.11801147460938,70.37513732910156,70.62368774414063,70.68873596191406,45,45,84.21052551269531,78.94737243652344,83.33332824707031,78.94737243652344,66.66667175292969,55,50,35,26.36107063293457,17179869184,12884901888,13705740288,12051415040
204,1770733886051,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.80561828613281,68.09358215332031,73.23336029052734,72.8554916381836,74.6634292602539,74.10863494873047,69.88563537597656,71.17636108398438,71.76054382324219,71.74787139892578,31.57894515991211,40,90,90,90,85.71428680419922,84.21052551269531,76.19047546386719,75,65,26.36107063293457,17179869184,12884901888,13599817728,12051415040
202,1770733886256,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.80561828613281,68.79595947265625,73.23336029052734,72.8554916381836,74.6634292602539,74.10863494873047,69.88563537597656,71.17636108398438,71.76054382324219,71.74787139892578,33.333335876464844,42.85714340209961,90,85.71428680419922,80.95238494873047,84.21052551269531,80.95238494873047,80,70,68.42105102539063,26.36107063293457,17179869184,12884901888,13585498112,12051415040
201,1770733886458,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.80561828613281,68.79595947265625,73.23336029052734,72.8554916381836,74.6634292602539,74.10863494873047,69.88563537597656,71.17636108398438,71.76054382324219,71.74787139892578,50,33.333335876464844,85,85,85,80,85,78.94737243652344,85,70,26.36107063293457,17179869184,12884901888,13585498112,12051415040
201,1770733886660,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.80561828613281,68.79595947265625,73.23336029052734,72.8554916381836,74.6634292602539,74.10863494873047,69.88563537597656,71.17636108398438,71.76054382324219,71.74787139892578,90,85.71428680419922,95.23809814453125,95,95,95,90,90.47618865966797,90,85.71428680419922,26.20735740661621,17179869184,12884901888,13582532608,12051415040
200,1770733886862,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.80561828613281,68.79595947265625,73.23336029052734,72.8554916381836,74.6634292602539,74.10863494873047,69.88563537597656,71.17636108398438,71.76054382324219,71.74787139892578,78.94737243652344,85,94.73684692382813,94.73684692382813,90,94.73684692382813,94.73684692382813,90,85,84.21052551269531,26.20735740661621,17179869184,12884901888,13611925504,12051415040
202,1770733887062,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.76264190673828,70.9688949584961,74.24349975585938,73.89910888671875,75.64187622070313,76.14857482910156,72.32302856445313,73.76907348632813,75.43214416503906,75.77545928955078,76.19047546386719,84.21052551269531,80,80,78.94737243652344,76.19047546386719,75,68.42105102539063,60.000003814697266,50,26.20735740661621,17179869184,12884901888,13632339968,12034637824
204,1770733887265,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.76264190673828,70.9688949584961,74.24349975585938,73.89910888671875,75.64187622070313,76.14857482910156,72.32302856445313,73.76907348632813,75.43214416503906,75.77545928955078,75,72.7272720336914,80,75,76.19047546386719,68.42105102539063,55,61.904762268066406,36.842105865478516,28.571430206298828,26.20735740661621,17179869184,12884901888,13692059648,12034637824
201,1770733887470,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.76264190673828,70.9688949584961,74.24349975585938,73.89910888671875,75.64187622070313,76.14857482910156,72.32302856445313,73.76907348632813,75.43214416503906,75.77545928955078,95,100,80.95238494873047,80,73.68421173095703,66.66667175292969,55,45,38.095237731933594,35,26.20735740661621,17179869184,12884901888,13665304576,12034637824
204,1770733887672,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.76264190673828,70.9688949584961,74.24349975585938,73.89910888671875,75.64187622070313,76.14857482910156,72.32302856445313,73.76907348632813,75.43214416503906,75.77545928955078,80.95238494873047,76.19047546386719,77.77777862548828,75,68.42105102539063,68.42105102539063,60.000003814697266,42.105262756347656,35,21.052631378173828,29.93644142150879,17179869184,12884901888,13671596032,12034637824
201,1770733887877,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.76264190673828,70.9688949584961,74.24349975585938,73.89910888671875,75.64187622070313,76.14857482910156,72.32302856445313,73.76907348632813,75.43214416503906,75.77545928955078,85,75,80,73.68421173095703,71.42857360839844,68.42105102539063,45,50,30.000001907348633,23.809524536132813,29.93644142150879,17179869184,12884901888,13671743488,12034637824
203,1770733888078,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30348205566406,68.58455657958984,73.67906951904297,73.08582305908203,74.79602813720703,74.46060180664063,69.56428527832031,71.09892272949219,71.35569763183594,71.18486022949219,95,95,76.19047546386719,75,68.42105102539063,70,60.000003814697266,47.619049072265625,35,25,29.93644142150879,17179869184,12884901888,13671038976,12034637824
201,1770733888281,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30348205566406,68.58455657958984,73.67906951904297,73.08582305908203,74.79602813720703,74.46060180664063,69.56428527832031,71.09892272949219,71.35569763183594,71.18486022949219,85,80,78.94737243652344,75,75,66.66667175292969,65,50,31.57894515991211,25,29.93644142150879,17179869184,12884901888,13671038976,12034637824
204,1770733888483,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30348205566406,68.58455657958984,73.67906951904297,73.08582305908203,74.79602813720703,74.46060180664063,69.56428527832031,71.09892272949219,71.35569763183594,71.18486022949219,80.95238494873047,80,78.94737243652344,75,75,68.42105102539063,57.894737243652344,52.6315803527832,45,21.052631378173828,29.93644142150879,17179869184,12884901888,13671038976,12034637824
